"","tweet_id","date","complaint_label","tweet_text","usr_followers_count","usr_verified"
"3717",482448305507422208,2014-06-27 09:00:14,"Non-Complaint","Fino a Settembre la @vueling vi porta a Malta! Partenze da 16 città italiane http://t.co/ORQlzUz51r",10290,FALSE
"3718",482452011611615232,2014-06-27 09:14:57,"Non-Complaint","@TurkishAirlines I Love Istanbul!",30,FALSE
"3719",482454511244816384,2014-06-27 09:24:53,"Non-Complaint","@elskamp @KLM Hier wel een terechte uitnodiging ontvangen ;) #noggeenlid",232,FALSE
"3720",482458187506126848,2014-06-27 09:39:30,"Non-Complaint","Jornada #1: ¿Qué hay detrás de una #marca de éxito? Con grandes ponentes de @Desigual_ES @MoritzBarcelona @vueling http://t.co/JiiK8U7sZh",605,FALSE
"3721",482458376648273920,2014-06-27 09:40:15,"Non-Complaint","#FF @travel_hack @Rana_isms @SimpliFlying @NewAirportIns @Justin_Burns1 @SILVIABELLU @AmericanAir",5647,FALSE
"3722",482458772133007360,2014-06-27 09:41:49,"Complaint","@CebuPacificAir you move my flight from cebu-bacolod this july.i cannot afford to get this moved.put me on the same day sched!!!",16,FALSE
"3723",482464993716076544,2014-06-27 10:06:32,"Complaint","There are good people in this world and their names are Gate Agent Deborah and Supervisor Gordon. Give them raises @AmericanAir",147,FALSE
"3724",482465772527034368,2014-06-27 10:09:38,"Non-Complaint","طيارة في المدرج بشعار #الخطوط_السعودية ، شكلها غريب ... احتمال شحن ؟ بس مو مكتوب عليها Cargo
#SV1116
@Saudi_Airlines

http://t.co/5ME1HvzBgq",209979,FALSE
"3725",482467500370972672,2014-06-27 10:16:30,"Non-Complaint","@sh_ewa and a #FF for you! @lisabatty @UrbanSamiGirl @Icelandair @lifeinnorway @allanjswan @kevinmcdougall @KJRenfrew @KJCrighton @bec7ford",587,FALSE
"3726",482468046163169280,2014-06-27 10:18:40,"Non-Complaint","@KLM_UK Virgin Atlantic have said that we can't get Virgin air miles with your flights. Is that true?",48,FALSE
"3727",482471330286428160,2014-06-27 10:31:43,"Non-Complaint","Should also apply to the #AirFrance team in #Paris #airports http://t.co/d3VtdPZPxb @AirFranceFR @travelweekly",337,FALSE
"3728",482472037827772416,2014-06-27 10:34:32,"Non-Complaint","@USAirways What postcode format should I use for Switzerland on your website? The normal 4 digits are not working...",26,FALSE
"3729",482472487822057472,2014-06-27 10:36:19,"Complaint","@British_Airways I did a couple of days ago, took my 34 mins on hold to get through &amp; was told they'd never seen this before &amp; hoped it 1/2",30,FALSE
"3730",482473087964037120,2014-06-27 10:38:42,"Non-Complaint","Milton Chanes News is out! http://t.co/MmzPRY5ByP Stories via @arch_viz @GGomezBaides @Ryanair",17378,FALSE
"3731",482473441673904128,2014-06-27 10:40:07,"Non-Complaint","@Ryanair will do, thanks",1009,FALSE
"3732",482475948273827840,2014-06-27 10:50:04,"Non-Complaint","Excellent day yesterday with @KLM_UK #RetroKLM #DC3 flights, Jazz music, RAF uniforms and treats for VIP guests! http://t.co/JHZLzuaTVy",2030,FALSE
"3733",482480716002107392,2014-06-27 11:09:01,"Non-Complaint","Sindaco @DoriaMarco : ""Nuovi voli occasione per incoming. Genova nella top 6 delle mete urbane italiane"" @vueling http://t.co/3W70RKUBHo",1634,FALSE
"3734",482481791073538048,2014-06-27 11:13:17,"Complaint","Angry that @British_Airways lost my bag on route to Newcastle.Told me to pick it up @ LHR today-wasn't there.Now bagless for 8 day Euro tour",336529,TRUE
"3735",482481931419144192,2014-06-27 11:13:51,"Non-Complaint","@rexyedventures @KLM_UK Congratz ! Now you can fly @AntwerpAirport  :)",427,FALSE
"3736",482485326334930944,2014-06-27 11:27:20,"Non-Complaint","@GenovAeroporto @vueling Nos ayudais por favor http://t.co/vgcnGAKr4Y …",193,FALSE
"3737",482486898749747200,2014-06-27 11:33:35,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/PkO03fbXfs #SummerGetaway",40,FALSE
"3738",482488769195823104,2014-06-27 11:41:01,"Non-Complaint","@British_Airways  still nothing! But would a photo help. That's everything I have for my whole summer!",43,FALSE
"3739",482489080614498304,2014-06-27 11:42:15,"Non-Complaint","In anticipation of my upcoming #vacation #ff @TurkishAirlines @VisitAbuDhabi @HeathrowAirport @megabusuk @Gatwick_Airport",27,FALSE
"3740",482490314892914688,2014-06-27 11:47:09,"Non-Complaint","@AmericanAir thank you for assuring you have met your customers needs.",441,FALSE
"3741",482490581830991872,2014-06-27 11:48:13,"Non-Complaint","@AmericanAir I'm sorry but according to the employee he made it seem like a gold or platinum could take my spot so I was worried.",574,FALSE
"3742",482491064855855104,2014-06-27 11:50:08,"Non-Complaint","Hi @Delta you could leave me the link to send the resume to be part of your cabin crew? A greeting!",504,FALSE
"3743",482491801345880064,2014-06-27 11:53:04,"Non-Complaint","“@drkowal: I am mad at you #USAirways and #AmericanAirlines” @AmericanAir @USAirways  obviously something isn't working with your company",441,FALSE
"3744",482494768967335936,2014-06-27 12:04:51,"Non-Complaint","Hey @VirginAmerica, nice to see you today! (@ Gate 112) https://t.co/jJBzHMyuY1",136,FALSE
"3745",482497272660258816,2014-06-27 12:14:48,"Non-Complaint","Pick your monsoon sale flight...

@flyspicejet @IndiGo6E. #aviation #avgeek #india #flight #sale http://t.co/pogWMKpx1K",3537,TRUE
"3746",482499158293499904,2014-06-27 12:22:18,"Non-Complaint","Thank you @SingaporeAir for going shark fin free ! Thanks you @awfish and @alexhofford and all others involved for your awsome work",638,FALSE
"3747",482499647106056192,2014-06-27 12:24:14,"Complaint","@tropangpingris pls do not fly @flyPAL, they have the worst customer service. No regard to customer satisfaction just their profit",58,FALSE
"3748",482500441758896128,2014-06-27 12:27:24,"Non-Complaint","@JetBlue @BLGranucci Plus you guys own me! What am I gonna do? Write a letter? Who'd read it? (They know me)",411,FALSE
"3749",482502169602441216,2014-06-27 12:34:16,"Non-Complaint","That's one of the reason YB @weechookeong was made.. @ckliio9 @MAS",1229,FALSE
"3750",482502186979827712,2014-06-27 12:34:20,"Non-Complaint","Friday Question: What do turmoil in #Ukraine &amp; #Egypt have in common with #Turkey &amp; inaguration of new @TurkishAirlines repair facilities?",8979,TRUE
"3751",482505495534919680,2014-06-27 12:47:29,"Non-Complaint","@FrontierCare Cleveland. No worries, we made it on!",111,FALSE
"3752",482507871985209344,2014-06-27 12:56:55,"Non-Complaint","Never good when your @Delta flight attendant finds a broken piece of an incredibly old plane and says he'll just put it in spare parts bin",150,FALSE
"3753",482510278907953152,2014-06-27 13:06:29,"Non-Complaint","@AmericanAir The glint of the sunlight helps!! :)",46056,FALSE
"3754",482511455221084160,2014-06-27 13:11:10,"Non-Complaint","First and last time trying to fly with Southwest.  Thank you @AlaskaAir for being a normal airline and booking me a new flight this morning!",468,FALSE
"3755",482512878843723776,2014-06-27 13:16:49,"Non-Complaint","inaugurato volo multigiornaliero @vueling Roma-Genova. ---&gt; http://t.co/G3gyJCzPqK",100,FALSE
"3756",482513307631226880,2014-06-27 13:18:31,"Non-Complaint","Larry Wilmore on my flight, I have an urge to hug him @JetBlue LAX-JFK",337,FALSE
"3757",482513465152528384,2014-06-27 13:19:09,"Non-Complaint","@The1DCougars @TheBoyStyles @British_Airways I'm having a mini stroke!!! 😍😍😍😍😍😍😍",501,FALSE
"3758",482513541728329728,2014-06-27 13:19:27,"Complaint","@British_Airways Why did you put us on flight knowing that it could not load baggage? Outrageous!",7,FALSE
"3759",482516356290850816,2014-06-27 13:30:38,"Non-Complaint","Here`s our very own Julie Ornsby interviewed by @BBCLookNorth at the @klm_uk DC3 historic flight today @Humberside http://t.co/T3ZSCvizDH",459,FALSE
"3760",482517183701204992,2014-06-27 13:33:55,"Non-Complaint","@British_Airways Thank you @JaneGunn @christinemorlet we're in high profile roles as National Presidents at International #nsa14 need...",1836,FALSE
"3761",482518314313580544,2014-06-27 13:38:25,"Non-Complaint","@AirFranceUS Of course I do! This exhibition is awesome!!! #AirFranceExpo",205,FALSE
"3762",482519947881758720,2014-06-27 13:44:55,"Non-Complaint","@SingaporeAir A big THANK YOU 4 no longer transporting shark fins from August 2014. RESPECT!",697,FALSE
"3763",482524013390868480,2014-06-27 14:01:04,"Non-Complaint","@AirFranceUS Yes please!!! 🙏",503,FALSE
"3764",482524432745779200,2014-06-27 14:02:44,"Complaint","@AmericanAir if I book online why do I need to call to cancel?  Bc of that I can't get a refund?  This is unacceptable.",2,FALSE
"3765",482525093994979328,2014-06-27 14:05:21,"Non-Complaint","@BrusselsAirport @UPodraza @FlyingBrussels Yes, it is deliciuos :)",1678,FALSE
"3766",482526852272381952,2014-06-27 14:12:21,"Complaint","@united has lost my bags three times in one week. #wtf",3781,FALSE
"3767",482528080594874368,2014-06-27 14:17:14,"Non-Complaint","@AmericanAir What is the best phone number for me to reach customer relations?",356,FALSE
"3768",482529859403395072,2014-06-27 14:24:18,"Complaint","Worst service airline (emirates airline) @thai airport
Rude,unhelpful staffs
Poor communication @emirates
Continue..",504,FALSE
"3769",482533033640476672,2014-06-27 14:36:54,"Non-Complaint","@paulpottsmusic @British_Airways hello great tenor i know you are in my favourite singer bravo grande voce follow im tenor like you little:)",48,FALSE
"3770",482533332161277952,2014-06-27 14:38:06,"Non-Complaint","So @USAirways, showed the guy next to me video of my Ignition Remix karaoke &amp; he wasn't impressed. Can you please put him on another flight?",356,FALSE
"3771",482535456589250560,2014-06-27 14:46:32,"Non-Complaint","@jonisick @AmericanAir I commuted on @united from IAD to KWI for years. Great flight. Their domestic service always left me wanting.",393,FALSE
"3772",482537686855852032,2014-06-27 14:55:24,"Non-Complaint","@hamditopcu53 iyi isleri de takdir ediyoruz @TurkishAirlines",51,FALSE
"3773",482539210448982016,2014-06-27 15:01:27,"Non-Complaint","Hey @USAirways quick question, on a long flight from LA to Philly, why use a plane with no movies/tv etc? Other airlines have this stuff.",108,FALSE
"3774",482539388220755968,2014-06-27 15:02:09,"Complaint","@British_Airways well next day next flight, again technical issue, I wonder if I will get home. #stillstranded",20,FALSE
"3775",482539627253743616,2014-06-27 15:03:06,"Non-Complaint","MY FAVORITE Domestic Airline Hands Down. ""@Airline_ratings: Have you ever flown @united? Our editor puts ... http://t.co/ndiefEOANZ",15168,FALSE
"3776",482542596598669312,2014-06-27 15:14:54,"Non-Complaint","@FrontierCare Help!  I need your customer service line!",19,FALSE
"3777",482542593835012096,2014-06-27 15:14:54,"Non-Complaint","#AirFranceExpo #FranceIsInTheAir in #NYC and the #AFBestAndBeyond cabins soon in our #Boeing777 poke @AirFranceUS http://t.co/e5N4pzLFnf",7217,FALSE
"3778",482546186583556096,2014-06-27 15:29:10,"Complaint","@KLM @KLM_UK  and again, the system fails me. Can't check in online. Again. Why? I want to pay for a comfort seat. Do you not want my money?",97,FALSE
"3779",482546654650699776,2014-06-27 15:31:02,"Complaint","@lmeckPR @USAirways You're not the only one Laura.  I just experienced the worst customer service!  Loyalty and Chairman stats means NOTHING",96,FALSE
"3780",482547794041765888,2014-06-27 15:35:34,"Non-Complaint","@FrontierCare Just Make the carry on size limit smaller. I do all the work carrying it on and putting it in a bin. Why should I pay you??",98,FALSE
"3781",482551125049364480,2014-06-27 15:48:48,"Non-Complaint","@OASISnycmaps Happy to help however we can. Contact us at info@mas.org.",7937,FALSE
"3782",482551615916765184,2014-06-27 15:50:45,"Non-Complaint","Tidur pules ngga bangun selamanya @ernestprakasa @IndonesiaGaruda",268,FALSE
"3783",482552923604672512,2014-06-27 15:55:57,"Non-Complaint","@USAirways thank you for your help! Wish us luck!!",146,FALSE
"3784",482553447460651008,2014-06-27 15:58:01,"Non-Complaint","@jannarden @AirCanada You wouldn't happen to be traveling to Niagara Falls, Ontario would you? Hmmmmmm..... LOL",459,FALSE
"3785",482554927344914432,2014-06-27 16:03:54,"Non-Complaint","Way to go @USAirways; the # you give for disability requests is the sales reserv #; hold time so far? 30 min Glad my 85yo mom isn't calling",796,FALSE
"3786",482557302705123328,2014-06-27 16:13:21,"Non-Complaint","@British_Airways Thanks. How often it's updated? Been logging in hourly but still keep getting ""TRACING CONTINUES. PLEASE CHECK BACK LATER""",426,FALSE
"3787",482557720760176640,2014-06-27 16:15:00,"Non-Complaint","@6themovie @dodo - Thank you @SingaporeAir !",202,FALSE
"3788",482558133420957696,2014-06-27 16:16:39,"Non-Complaint","Final part of the adventure arrived today as well... what a day. Thanks @FGW &amp; @BritishAirways http://t.co/nkGIdlXMPT",64,FALSE
"3789",482558001614946304,2014-06-27 16:16:07,"Non-Complaint","#Repost from @lwsantiago --- @Virginamerica #flightCrew #wish this was a 4 #day #trip #crewlife… http://t.co/NWB7dYuZJO",17,FALSE
"3790",482558477336715264,2014-06-27 16:18:01,"Non-Complaint","@DCFC_U15GIRLS @BritishAirways Hope it's been a great trip :) -Ollie",102386,TRUE
"3791",482558498954571776,2014-06-27 16:18:06,"Non-Complaint","@TAMAirlines obrigado, mas no entanto ela não aparece no meu extrato consolidado do @Multiplus",558,FALSE
"3792",482559313198600192,2014-06-27 16:21:20,"Non-Complaint","★ @VirginAmerica • Headed to #SFPride this weekend? Grab some swag at our #VXPride booth.: Headed to #SFPride ... http://t.co/Qg2TpKLKSh",38,FALSE
"3793",482559510288941056,2014-06-27 16:22:07,"Non-Complaint","@Icelandair    Not until they find that damn plane!✈️",150,FALSE
"3794",482559635044302848,2014-06-27 16:22:37,"Complaint","@united Never ever fly United Airlines. It sucks.  How to ruin a trip of a life time, fly United. @united",6,FALSE
"3795",482559647380144128,2014-06-27 16:22:40,"Non-Complaint","@British_Airways @SarahHighfield we have so many #bestsummerever snaps! Let's share!:)",5368,FALSE
"3796",482560134326263808,2014-06-27 16:24:36,"Non-Complaint","@KiddNation @NKOTB @SouthwestAir is this a national contest?",3412,FALSE
"3797",482564535643934720,2014-06-27 16:42:05,"Non-Complaint","@AllegiantTravel @Lufthansa_USA @flyingwithfish  Aleggiant travel, you're the biggest joke in the business!!! 2 Star service 5 star losers!",506,FALSE
"3798",482564671955021824,2014-06-27 16:42:38,"Complaint","@USAirways I am unable to check in online. Just says error retrieving data. Has been doing this since 930 this morning",5,FALSE
"3799",482565544408014848,2014-06-27 16:46:06,"Non-Complaint","@Leeenos_ @AmericanAir concordo, l'unica soluzione è il fallimento e riassorbimento in un'altra compagnia.Hanno voli con configuraz. Anni80!",253,FALSE
"3800",482565817024786432,2014-06-27 16:47:11,"Non-Complaint","Embraer E190 de @jetblue despegando del @aeropuertocibao (STI/MDST). Foto por @JhonHer1265. Cc @PhxSpotters1 #AvGeek. http://t.co/4eYJEAusOQ",652,FALSE
"3801",482567715388145664,2014-06-27 16:54:43,"Non-Complaint","@TAMAirlines estou de viagem comprada para dia 30/06 , segunda, pela TAM Viagens e até agora não recebi os vouchers...Reserva n 173218.",29,FALSE
"3802",482567784287571968,2014-06-27 16:55:00,"Non-Complaint","Boeing B739 N75436 de @united en esquema retro, llegando al @aeropuertocibao (STI/MDST). Foto por Jose Rodriguez. http://t.co/mLtNmd7YF0",652,FALSE
"3803",482569244811755520,2014-06-27 17:00:48,"Non-Complaint","@KLM Als klm nu een nieuwe Tug bestuurder zoekt aangezien @rvannoort vertrokken is, hou ik me graag aanbevolen, haha. #werkenenspotten",93,FALSE
"3804",482572462656208896,2014-06-27 17:13:35,"Non-Complaint","Uapikee.. ""@ernestprakasa: Beuhhh! RT @aldocomet: nih review 1st classnya @IndonesiaGaruda rute Jakarta-Tokyo. Ngile http://t.co/NkuqnjuyYS""",19,FALSE
"3805",482572699374747648,2014-06-27 17:14:31,"Non-Complaint","I'm at Balıkesir Koca Seyit Havalimanı (EDO) - @turkishairlines (Balıkesir, Türkiye) http://t.co/3L0uRd9TBz",429,FALSE
